id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
524784	SBMNH	SBMNHENT		PreservedSpecimen	144407a6-67b1-4d67-9089-59d73baf0aa3	SBMNHENT0101114		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Byturidae|Byturinae|Xerasia	Animalia	Arthropoda	Insecta	Coleoptera	Byturidae	Xerasia grisescens	33122	(Jayne, 1882)	Xerasia		grisescens			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984440	7	urn:uuid:aecdb04e-a610-4e9f-a6f4-0f2a10506754	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524784
524785	SBMNH	SBMNHENT		PreservedSpecimen	bf8d2a0a-b358-44b4-bb20-8f2925182ce9	SBMNHENT0101115		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Byturidae|Byturinae|Xerasia	Animalia	Arthropoda	Insecta	Coleoptera	Byturidae	Xerasia grisescens	33122	(Jayne, 1882)	Xerasia		grisescens			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984441	7	urn:uuid:44b85952-2da2-4bf7-856a-238a612c32ef	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524785
524786	SBMNH	SBMNHENT		PreservedSpecimen	187df22a-55f9-4557-8a4a-7e08f120ef75	SBMNHENT0101116		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cucujoidea|Erotylidae|Dacninae|Dacne|Dacne (Dacne)	Animalia	Arthropoda	Insecta	Coleoptera	Erotylidae	Dacne californica	43978		Dacne	Dacne (Dacne)	californica			Species	Matthew Gimmel	2021						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2017-05-15 18:57:45	19984442	7	urn:uuid:40cc39c5-5639-4565-83f9-5ced6a2db80b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524786
524787	SBMNH	SBMNHENT		PreservedSpecimen	e9c4c2eb-0747-41d2-b390-4547b3f666e7	SBMNHENT0101117		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Cryptocephalini|Diachus	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Diachus auratus	44602	(Fabricius, 1801)	Diachus		auratus			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984443	7	urn:uuid:7e546046-b052-4cae-b8cc-5411b785f8ce	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524787
524788	SBMNH	SBMNHENT		PreservedSpecimen	366d77ff-92e5-49be-be73-73cc68ce0cc6	SBMNHENT0101118		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Cryptocephalini|Diachus	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Diachus auratus	44602	(Fabricius, 1801)	Diachus		auratus			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984444	7	urn:uuid:c79f3652-21e6-487b-a91c-483a8095ee40	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524788
524789	SBMNH	SBMNHENT		PreservedSpecimen	57d01114-8162-47b8-ba5d-9761f55ae093	SBMNHENT0101119		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Bostrichiformia|Bostrichoidea|Ptinidae|Mesocoelopodinae	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	Tricorynus	16937	Waterhouse, 1849	Tricorynus					Genus	Matthew Gimmel	2019						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:38:08	19984445	7	urn:uuid:d9d91f65-75e6-4cce-9f25-af5baca266cd	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524789
524790	SBMNH	SBMNHENT		PreservedSpecimen	2fef1a48-f80a-470a-8798-2eeb6e304773	SBMNHENT0101120		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Bostrichiformia|Bostrichoidea|Ptinidae|Mesocoelopodinae	Animalia	Arthropoda	Insecta	Coleoptera	Ptinidae	Tricorynus	16937	Waterhouse, 1849	Tricorynus					Genus	Matthew Gimmel	2019						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:38:08	19984446	7	urn:uuid:058aa27f-7ec4-4ce9-b40e-ac8d62e082f0	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524790
524791	SBMNH	SBMNHENT		PreservedSpecimen	572ff760-1b70-4d64-89c8-ecbd18457850	SBMNHENT0101121		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Cryptocephalini|Diachus	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Diachus auratus	44602	(Fabricius, 1801)	Diachus		auratus			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984447	7	urn:uuid:75c02d0b-f848-43a8-9c36-d816e987b77f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524791
524792	SBMNH	SBMNHENT		PreservedSpecimen	eadb2fcd-4fd1-4c76-8e04-5a1a4d2e1d45	SBMNHENT0101122		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Cryptocephalini|Diachus	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Diachus auratus	44602	(Fabricius, 1801)	Diachus		auratus			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984448	7	urn:uuid:6decb84b-b02c-478e-831c-27fc030b3d81	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524792
524793	SBMNH	SBMNHENT		PreservedSpecimen	d62adb6d-023c-4de5-8e5c-376a5a5228fb	SBMNHENT0101123		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Dasytinae	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Listrus	487156	Motschulsky, 1860	Listrus					Genus	Matthew Gimmel	2018						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:38:08	19984449	7	urn:uuid:a2e49b86-2a75-444e-89d9-572429fc9111	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524793
524794	SBMNH	SBMNHENT		PreservedSpecimen	1fda75c3-71d3-4a1c-9aa4-2ba4eb515722	SBMNHENT0101124		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Dasytinae	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Listrus	487156	Motschulsky, 1860	Listrus					Genus	Matthew Gimmel	2018						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:38:08	19984450	7	urn:uuid:21229eae-261a-46c6-b299-febfbed4171b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524794
524795	SBMNH	SBMNHENT		PreservedSpecimen	9aa38391-d9c8-45a1-b505-d833faeaea4b	SBMNHENT0101125		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Coccinellidae|Coccinellinae|Psyllobora	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Psyllobora vigintimaculata	31188	(Say, 1824)	Psyllobora		vigintimaculata			Species	Matthew Gimmel	2020						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:38:08	19984451	7	urn:uuid:ffe99db9-e84d-4cf7-a72a-831ab2a10f1e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524795
524796	SBMNH	SBMNHENT		PreservedSpecimen	6fa12f21-8cb1-46bf-850d-5293593dd55b	SBMNHENT0101126		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Chrysomelidae|Cryptocephalinae|Cryptocephalini|Diachus	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Diachus auratus	44602	(Fabricius, 1801)	Diachus		auratus			Species	Michael Caterino	2013						M.S. Caterino& K.J. Hopp			2010-01-31	2010	1	31	31		2010-1-31																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, Ben Weston Tr.		0		33.3648	-118.4663																		2016-01-30 20:41:25	19984452	7	urn:uuid:cbad0a9d-ba6a-4548-8172-54651633b085	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524796
524797	SBMNH	SBMNHENT		PreservedSpecimen	1cc6b7db-96d6-44c9-874c-8c679212aac0	SBMNHENT0101127		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984453	7	urn:uuid:b6ee4b64-b51b-4e71-a356-a4cd90b92afd	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524797
524798	SBMNH	SBMNHENT		PreservedSpecimen	ebeb4fad-aefe-41b5-9c48-e3cb2c91c83c	SBMNHENT0101128		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Latridiidae|Corticariinae	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Fuchsina	288281	Fall, 1899	Fuchsina					Genus	Michael Caterino	2010						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984454	7	urn:uuid:11110abe-be6e-40c7-b9c7-09b7ad8a9c32	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524798
524799	SBMNH	SBMNHENT		PreservedSpecimen	abe34a10-c4e6-4e89-8ca6-8d15f055c83d	SBMNHENT0101129		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Latridiidae|Corticariinae	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Fuchsina	288281	Fall, 1899	Fuchsina					Genus	Michael Caterino	2010						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984455	7	urn:uuid:178bba38-14da-424d-a7bb-76298613f1b9	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524799
524800	SBMNH	SBMNHENT		PreservedSpecimen	c947b4f5-b383-49d4-9805-6acb739b4918	SBMNHENT0101130		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984456	7	urn:uuid:b53fc052-e49d-4463-a05f-f06f99a2cbd3	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524800
524801	SBMNH	SBMNHENT		PreservedSpecimen	212abf6c-9ec1-43a4-b9bc-923926bd29a2	SBMNHENT0101131		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Ptiliidae|Ptiliinae|Ptiliini	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Ptiliolum	296710	Flach, 1888	Ptiliolum					Genus	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2018-09-07 12:34:06	19984457	7	urn:uuid:74864f83-46bf-4d4f-8a40-d49c1cd4b48e	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524801
524802	SBMNH	SBMNHENT		PreservedSpecimen	91c2a80d-98f2-4e5d-aeac-036da5e906f9	SBMNHENT0101132		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Ptiliidae|Ptiliinae|Ptiliini	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Ptiliolum	296710	Flach, 1888	Ptiliolum					Genus	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2018-09-07 12:34:06	19984458	7	urn:uuid:7302ca6c-5cd3-490e-a495-e8cbedadee18	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524802
524803	SBMNH	SBMNHENT		PreservedSpecimen	19a2ad25-8e5f-48f0-a09e-95ed5641f38f	SBMNHENT0101133		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Ptiliidae|Ptiliinae|Ptiliini	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Ptiliolum	296710	Flach, 1888	Ptiliolum					Genus	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2018-09-07 12:34:06	19984459	7	urn:uuid:645a9b37-505b-4210-adb3-acef9cfe9554	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524803
524804	SBMNH	SBMNHENT		PreservedSpecimen	a8e8a0f7-65ae-4b91-ac86-b486ce60481c	SBMNHENT0101134		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Ptiliidae|Ptiliinae|Ptiliini	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Ptiliolum	296710	Flach, 1888	Ptiliolum					Genus	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2018-09-07 12:34:06	19984460	7	urn:uuid:61be8780-7c97-4ca3-97a4-10856302c428	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524804
524805	SBMNH	SBMNHENT		PreservedSpecimen	a126cf9f-8fd9-46b0-84f8-ae387f265888	SBMNHENT0101135		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984461	7	urn:uuid:bea1924a-2714-4700-82a8-b1144a342ae5	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524805
524806	SBMNH	SBMNHENT		PreservedSpecimen	a8234615-8827-4427-acea-85bd6469f22e	SBMNHENT0101136		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984462	7	urn:uuid:33bb288e-6f84-498f-b78c-0896c581bb85	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524806
524807	SBMNH	SBMNHENT		PreservedSpecimen	02983c4b-c06a-4010-b70e-acf2d85506e2	SBMNHENT0101137		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Latridiidae|Corticariinae	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Fuchsina	288281	Fall, 1899	Fuchsina					Genus	Michael Caterino	2010						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984463	7	urn:uuid:28a305b4-f318-4ff2-a60d-5543c7f1937f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524807
524808	SBMNH	SBMNHENT		PreservedSpecimen	ed5efbe1-cced-4b99-b7c2-1b366e44f019	SBMNHENT0101138		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Latridiidae|Corticariinae	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Fuchsina	288281	Fall, 1899	Fuchsina					Genus	Michael Caterino	2010						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984464	7	urn:uuid:6996cab1-72e6-42c1-84bb-6365a9d31844	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524808
524809	SBMNH	SBMNHENT		PreservedSpecimen	f4ea77d5-e2fb-4301-b6f4-0002f6e9ec29	SBMNHENT0101139		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984465	7	urn:uuid:b994a129-7f2f-46be-a042-2aaafc01a269	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524809
524810	SBMNH	SBMNHENT		PreservedSpecimen	98e76b21-698b-4794-bf19-531d4943d38d	SBMNHENT0101140		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Akalyptoischiidae|Akalyptoischion	Animalia	Arthropoda	Insecta	Coleoptera	Akalyptoischiidae	Akalyptoischion hormathos	311616	Andrews, 1976	Akalyptoischion		hormathos			Species	Matthew Gimmel	2021						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984466	7	urn:uuid:39d1e8b0-615a-430c-a4e5-8f25bda1a84d	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524810
524811	SBMNH	SBMNHENT		PreservedSpecimen	41e15bf4-ffa8-4286-ac09-96e2a1f9c381	SBMNHENT0101141		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Molytinae|Conotrachelini|Micromastus	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Micromastus gracilis	13650	(Boheman, 1859)	Micromastus		gracilis			Species	Michael Caterino	2013						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:41:25	19984467	7	urn:uuid:56bea814-e7c0-4b7f-be31-b3d422fd582f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524811
524812	SBMNH	SBMNHENT		PreservedSpecimen	87f67845-0712-4d01-820d-60d31ab3e886	SBMNHENT0101142		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Leiodidae|Catopocerinae|Pinodytes	Animalia	Arthropoda	Insecta	Coleoptera	Leiodidae	Pinodytes gibbosus	1635461	Peck & Cook, 2011	Pinodytes		gibbosus			Species	Stewart Peck	2011					Paratype	M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2018-06-29 17:24:34	19984468	7	urn:uuid:ec9c7a98-079b-405a-8c40-817616047c9f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524812
524813	SBMNH	SBMNHENT		PreservedSpecimen	bbde929d-4c09-4169-ae1f-ba823df5eca9	SBMNHENT0101143		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Xantholinini	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Linohesperus	291023	Smetana, 1982	Linohesperus					Genus	Matthew Gimmel	2019						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2019-03-19 11:45:45	19984469	7	urn:uuid:d98e3f7e-997a-4ed0-9813-7b0626c2bd5c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524813
524814	SBMNH	SBMNHENT		PreservedSpecimen	aa9a0566-4cc0-4716-9bee-446a40f207df	SBMNHENT0101144		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Latridiidae|Corticariinae	Animalia	Arthropoda	Insecta	Coleoptera	Latridiidae	Fuchsina	288281	Fall, 1899	Fuchsina					Genus	Michael Caterino	2010						M.S. Caterino & K.J. Hopp			2010-01-29	2010	1	29	29		2010-1-29																	unknown	1	Pinned	United States	California	Los Angeles County		Santa Catalina Island, East End Rd.		0		33.3216	-118.3464																		2016-01-30 20:38:08	19984470	7	urn:uuid:bd2daf5c-3f77-44af-9b23-dfaccef03b51	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=524814
