id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	higherClassification	kingdom	phylum	class	order	family	scientificName	taxonID	scientificNameAuthorship	genus	subgenus	specificEpithet	verbatimTaxonRank	infraspecificEpithet	taxonRank	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	eventID	informationWithheld	dataGeneralizations	dynamicProperties	associatedOccurrences	associatedSequences	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collID	recordID	references
519296	SBMNH	SBMNHENT		PreservedSpecimen	b2b723a9-3fa3-4db3-bb61-ef51764cd943	SBMNHENT0095620		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Oedemeridae|Oedemerinae|Asclerini|Copidita	Animalia	Arthropoda	Insecta	Coleoptera	Oedemeridae	Copidita quadrimaculata	43484		Copidita		quadrimaculata			Species	Michael Caterino	2013						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978952	7	urn:uuid:69428cb4-c88a-4ca3-96ba-95c38475db57	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519296
519297	SBMNH	SBMNHENT		PreservedSpecimen	2db9b95a-29f5-4885-9acb-bbc421ff22ae	SBMNHENT0095621		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Philonthina|Cafius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cafius seminitens	8104	Horn, 1884	Cafius		seminitens			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2019-02-19 14:01:26	19978953	7	urn:uuid:780a77c8-cb97-497b-ad3c-eb17725b16ae	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519297
519298	SBMNH	SBMNHENT		PreservedSpecimen	f8d2430a-d75e-47a4-9bcd-acca5f2df318	SBMNHENT0095622		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Epantius	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Epantius obscurus	10370	LeConte	Epantius		obscurus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978954	7	urn:uuid:0b95c4e2-c0e4-411c-8333-4523894014f2	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519298
519299	SBMNH	SBMNHENT		PreservedSpecimen	d4602488-43db-410e-b893-80304e64dce5	SBMNHENT0095623		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Epantius	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Epantius obscurus	10370	LeConte	Epantius		obscurus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978955	7	urn:uuid:fb825c71-8910-4703-9a9c-b6d35836e806	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519299
519300	SBMNH	SBMNHENT		PreservedSpecimen	7565ffa1-3761-4a02-95be-11c59d3dfa92	SBMNHENT0095624		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Oedemeridae|Oedemerinae|Asclerini|Copidita	Animalia	Arthropoda	Insecta	Coleoptera	Oedemeridae	Copidita quadrimaculata	43484		Copidita		quadrimaculata			Species	Michael Caterino	2013						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978956	7	urn:uuid:d5e40f1f-6bb6-431d-94bb-26ce715e654b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519300
519301	SBMNH	SBMNHENT		PreservedSpecimen	ec236a0d-f5bd-42b4-8221-1c865d9c9eab	SBMNHENT0095625		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Epantius	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Epantius obscurus	10370	LeConte	Epantius		obscurus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978957	7	urn:uuid:96a64d36-631d-4e8c-b9da-f3dcc34bfb7c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519301
519302	SBMNH	SBMNHENT		PreservedSpecimen	6d442aa9-dd8d-4f5e-b7ee-03abe764cdb6	SBMNHENT0095626		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Epantius	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Epantius obscurus	10370	LeConte	Epantius		obscurus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978958	7	urn:uuid:41266fac-457c-44b1-8a16-6a6184f1e6fb	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519302
519303	SBMNH	SBMNHENT		PreservedSpecimen	c9f0ccf8-fc38-4dc2-80e7-24bf5e8edd1a	SBMNHENT0095627		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Epantius	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Epantius obscurus	10370	LeConte	Epantius		obscurus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978959	7	urn:uuid:5ae1d7a3-acd2-40b4-b76f-0eccbb2847b9	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519303
519304	SBMNH	SBMNHENT		PreservedSpecimen	8be4516c-d8ca-47d1-b03f-dba61c7c3fc2	SBMNHENT0095628		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Oedemeridae|Oedemerinae|Asclerini|Copidita	Animalia	Arthropoda	Insecta	Coleoptera	Oedemeridae	Copidita quadrimaculata	43484		Copidita		quadrimaculata			Species	Michael Caterino	2013						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978960	7	urn:uuid:c6795328-9ffb-4e55-ab1d-75b691297ce1	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519304
519305	SBMNH	SBMNHENT		PreservedSpecimen	78a526f0-49ab-45b9-901c-ee2b320dc70a	SBMNHENT0095629		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Cossoninae|Rhyncolini|Rhyncolina|Elassoptes	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Elassoptes marinus	10254	Horn, 1873	Elassoptes		marinus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978961	7	urn:uuid:b1b897f9-7f68-4d39-9242-6b67a9055af6	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519305
519306	SBMNH	SBMNHENT		PreservedSpecimen	f43815bd-ec87-467a-8ec2-636a52db63d3	SBMNHENT0095630		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Oedemeridae|Oedemerinae|Asclerini|Copidita	Animalia	Arthropoda	Insecta	Coleoptera	Oedemeridae	Copidita quadrimaculata	43484		Copidita		quadrimaculata			Species	Michael Caterino	2013						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978962	7	urn:uuid:b9388424-9f04-43c7-921b-d1150d92433d	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519306
519307	SBMNH	SBMNHENT		PreservedSpecimen	85637550-3d43-4663-b3b9-ea9ad8ae2e85	SBMNHENT0095631		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Philonthina|Cafius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Cafius canescens	282161	(Mäklin, 1852)	Cafius		canescens			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978963	7	urn:uuid:1e7b3c5c-dfcd-47cc-a8b1-f504b4525bed	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519307
519308	SBMNH	SBMNHENT		PreservedSpecimen	41936ad4-2cdc-4e0d-803d-c9a41fec54f0	SBMNHENT0095632		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Corylophidae|Corylophinae|Aenigmaticini|Aenigmaticum	Animalia	Arthropoda	Insecta	Coleoptera	Corylophidae	Aenigmaticum californicum	39735	Casey, 1889	Aenigmaticum		californicum			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978964	7	urn:uuid:46466733-bde4-4882-a4fb-0d5b1b85a3f8	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519308
519309	SBMNH	SBMNHENT		PreservedSpecimen	15af8ef5-a849-4d76-b271-f052f5101c2c	SBMNHENT0095633		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Coccinelloidea|Corylophidae|Corylophinae|Aenigmaticini|Aenigmaticum	Animalia	Arthropoda	Insecta	Coleoptera	Corylophidae	Aenigmaticum californicum	39735	Casey, 1889	Aenigmaticum		californicum			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978965	7	urn:uuid:e6289e3d-c450-45a8-a275-db2fcc2e6355	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519309
519310	SBMNH	SBMNHENT		PreservedSpecimen	30ee7e43-9dde-43da-bac6-3dcc582816bd	SBMNHENT0095634		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Cleroidea|Melyridae|Dasytinae	Animalia	Arthropoda	Insecta	Coleoptera	Melyridae	Listrus	487156	Motschulsky, 1860	Listrus					Genus	Matthew Gimmel	2018						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:38:08	19978966	7	urn:uuid:2d6fcac9-485a-4812-83e1-e7a8cdc8b135	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519310
519311	SBMNH	SBMNHENT		PreservedSpecimen	566094ab-8da8-4e78-88a3-a7117d0a1ca3	SBMNHENT0095635		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Oxytelinae|Thinobiini|Bledius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bledius fenyesi	24266	Bernhauer and Schubert, 1911	Bledius		fenyesi			Species	Matthew Gimmel	2019						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2019-02-15 15:20:53	19978967	7	urn:uuid:fd89be8b-69ef-43d4-a9c6-fab1faa10325	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519311
519312	SBMNH	SBMNHENT		PreservedSpecimen	5760fe00-d6b1-4f28-822f-d805507ab8a2	SBMNHENT0095636		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Curculionoidea|Curculionidae|Cossoninae|Rhyncolini|Rhyncolina|Elassoptes	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Elassoptes marinus	10254	Horn, 1873	Elassoptes		marinus			Species	Michael Caterino	2013						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Simonton Cove		0		34.0628	-120.3735																		2016-01-30 20:41:25	19978968	7	urn:uuid:4290f94f-641c-416b-9424-e576e069f00a	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519312
519556	SBMNH	SBMNHENT		PreservedSpecimen	86606256-bcf0-4b95-bdf3-f27b18d40875	SBMNHENT0095880		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Hydraenidae|Ochthebiinae|Ochthebiini|Ochthebiina	Animalia	Arthropoda	Insecta	Coleoptera	Hydraenidae	Ochthebius	50691	Leach, 1815	Ochthebius					Genus	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2018-02-14 17:30:53	19979212	7	urn:uuid:19c1bda3-240e-4c70-9bf8-f851dad5752b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519556
519557	SBMNH	SBMNHENT		PreservedSpecimen	b762b511-cbdc-481f-b189-e95e5e6c4160	SBMNHENT0095881		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Aleocharinae|Athetini|Tarphiota	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Tarphiota fucicola	55589		Tarphiota		fucicola			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-01-30 20:41:25	19979213	7	urn:uuid:a035503a-b34e-410b-a492-e2801786a55c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519557
519558	SBMNH	SBMNHENT		PreservedSpecimen	7795e863-f339-4489-9d7f-b0b0833d49c0	SBMNHENT0095882		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Oxytelinae|Thinobiini|Bledius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bledius albonotatus	24218	Mäklin, 1853	Bledius		albonotatus			Species	Matthew Gimmel	2019						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2019-02-15 13:37:51	19979214	7	urn:uuid:a3dc8aea-9601-4bbb-a315-c02d256b421f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519558
519559	SBMNH	SBMNHENT		PreservedSpecimen	afee3131-92b1-4787-8338-ade9fcb2e78a	SBMNHENT0095883		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Dytiscidae|Agabinae|Agabini|Agabus|Agabus (Acatodes)	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Agabus obsoletus	23473	LeConte, 1858	Agabus	Agabus (Acatodes)	obsoletus			Species	Matthew Gimmel	2021						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2017-09-29 19:09:28	19979215	7	urn:uuid:68412a74-c6b8-4bda-8fd3-79185b45b324	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519559
519560	SBMNH	SBMNHENT		PreservedSpecimen	e0c9f7fd-d8de-4ba4-87a3-84ec17525fc2	SBMNHENT0095884		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Dytiscidae|Agabinae|Agabini|Agabus|Agabus (Acatodes)	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Agabus obsoletus	23473	LeConte, 1858	Agabus	Agabus (Acatodes)	obsoletus			Species	Matthew Gimmel	2021						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2017-09-29 19:09:28	19979216	7	urn:uuid:1b3e38b5-b6c9-434c-adb8-5fc9180e6d78	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519560
519561	SBMNH	SBMNHENT		PreservedSpecimen	a3420b7e-be2f-466e-a510-8c04e1b54809	SBMNHENT0095885		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Trechinae|Bembidiini|Bembidiina	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion	113	Latreille, 1802	Bembidion					Genus	Matthew Gimmel	2016						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-09-06 18:33:09	19979217	7	urn:uuid:05fe11b1-16c1-44c4-aa9a-d6158c85af0f	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519561
519562	SBMNH	SBMNHENT		PreservedSpecimen	5089d9da-9191-4be4-b868-8cdc18a299b0	SBMNHENT0095886		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Oxytelinae|Thinobiini|Bledius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bledius albonotatus	24218	Mäklin, 1853	Bledius		albonotatus			Species	Matthew Gimmel	2019						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2019-02-15 13:37:51	19979218	7	urn:uuid:47b47d23-b819-4979-873a-84023a796f9a	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519562
519563	SBMNH	SBMNHENT		PreservedSpecimen	cd798e3c-8bec-4f93-8a8b-8448cdf103dc	SBMNHENT0095887		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Blapstinus	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Blapstinus discolor	281699	Horn	Blapstinus		discolor			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-01-30 20:41:25	19979219	7	urn:uuid:ec72f95f-4edb-4c86-a1de-203faba17515	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519563
519564	SBMNH	SBMNHENT		PreservedSpecimen	d67c9d46-5f6e-4349-9813-d0b14f9c4bcf	SBMNHENT0095888		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Staphylininae|Staphylinini|Philonthina|Bisnius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bisnius albionicus	314202	(Mannerheim)	Bisnius		albionicus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-01-30 20:41:25	19979220	7	urn:uuid:a510d29b-1159-42a3-b59c-ac346a420e7c	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519564
519565	SBMNH	SBMNHENT		PreservedSpecimen	85375a6c-ba6d-4b5d-b4cf-857803b847d8	SBMNHENT0095889		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Platyninae|Platynini|Platynina|Platynus|(Platynus)	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Platynus brunneomarginatus	2965	(Mannerheim, 1843)	Platynus	(Platynus)	brunneomarginatus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2017-01-31 19:36:16	19979221	7	urn:uuid:d638583b-8c0e-42ab-8941-9630c84136fa	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519565
519566	SBMNH	SBMNHENT		PreservedSpecimen	4b931512-8975-4f34-b108-6233daab24d0	SBMNHENT0095890		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Staphyliniformia|Staphylinoidea|Staphylinidae|Oxytelinae|Thinobiini|Bledius	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Bledius albonotatus	24218	Mäklin, 1853	Bledius		albonotatus			Species	Matthew Gimmel	2019						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2019-02-15 13:37:51	19979222	7	urn:uuid:f4a51695-49e1-42ee-a377-2ca310616470	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519566
519567	SBMNH	SBMNHENT		PreservedSpecimen	077bfdf5-6b67-4ae9-a959-5a9c2543d488	SBMNHENT0095891		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Polyphaga|Cucujiformia|Tenebrionoidea|Tenebrionidae|Eusattus	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eusattus politus	321473	Horn	Eusattus		politus			Species	Michael Caterino	2009						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-01-30 20:41:25	19979223	7	urn:uuid:88045d99-94b9-42f6-8563-4c0de517911b	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519567
519568	SBMNH	SBMNHENT		PreservedSpecimen	c25c3f73-3007-4b91-a6bf-b2e14524ff6f	SBMNHENT0095892		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Carabidae|Harpalinae|Harpalini|Anisodactylina|Anisodactylus|(Anisodactylus)	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Anisodactylus californicus	975		Anisodactylus	(Anisodactylus)	californicus			Species	Matthew Gimmel	2016						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2016-12-08 14:49:25	19979224	7	urn:uuid:9263aa94-3a46-4b45-b543-85fda4a62e0d	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519568
519569	SBMNH	SBMNHENT		PreservedSpecimen	cd9efefc-592c-4d08-b16d-cccf0a98e439	SBMNHENT0095893		Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Coleoptera|Adephaga|Dytiscidae|Agabinae|Agabini|Agabus|Agabus (Acatodes)	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Agabus obsoletus	23473	LeConte, 1858	Agabus	Agabus (Acatodes)	obsoletus			Species	Matthew Gimmel	2021						Caterino & Chatzimanolis			2009-05-20	2009	5	20	140		2009-5-20																	unknown	1	Pinned	United States	California	Santa Barbara County		Channel Islands National Park; San Miguel Island, Range Pole Cyn		0		34.0512	-120.3891																		2017-09-29 19:09:28	19979225	7	urn:uuid:ccf7106b-7763-4503-9ff8-124f73c6200a	https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=519569
